[50, 126, 337, 222, 65, 31, 26, 26]
1.25[33, 110, 277, 139, 47, 33, 25, 24]
1.25[33, 110, 277, 139, 47, 33, 25, 24]
1.25[33, 110, 277, 139, 47, 33, 25, 24]
1.25[34, 99, 263, 151, 44, 31, 25, 23]
1.26[34, 99, 263, 151, 44, 31, 25, 23]
1.26[34, 99, 263, 151, 44, 31, 25, 23]
1.26[34, 99, 263, 151, 44, 31, 25, 23]
1.26[34, 99, 263, 151, 44, 31, 25, 23]
1.26[34, 99, 263, 151, 44, 31, 25, 23]
1.26[34, 99, 263, 151, 44, 31, 25, 23]
1.26[34, 99, 263, 151, 44, 31, 25, 23]
1.26[36, 108, 253, 126, 38, 28, 25, 23]
1.28[36, 108, 253, 126, 38, 28, 25, 23]
1.28[36, 108, 253, 126, 38, 28, 25, 23]
1.28[36, 108, 253, 126, 38, 28, 25, 23]
1.28[36, 108, 253, 126, 38, 28, 25, 23]
1.28[36, 108, 253, 126, 38, 28, 25, 23]
1.28[36, 108, 253, 126, 38, 28, 25, 23]
1.28[36, 108, 253, 126, 38, 28, 25, 23]
1.28[36, 112, 308, 156, 39, 29, 25, 24]
1.31[36, 112, 308, 156, 39, 29, 25, 24]
1.31[36, 112, 308, 156, 39, 29, 25, 24]
1.31[36, 112, 308, 156, 39, 29, 25, 24]
1.31[36, 112, 308, 156, 39, 29, 25, 24]
1.31[36, 112, 308, 156, 39, 29, 25, 24]
1.31[36, 112, 308, 156, 39, 29, 25, 24]
1.31[36, 112, 308, 156, 39, 29, 25, 24]
1.31[38, 100, 357, 181, 41, 27, 21, 24]
1.32[38, 100, 357, 181, 41, 27, 21, 24]
1.32[38, 100, 357, 181, 41, 27, 21, 24]
1.32[38, 100, 357, 181, 41, 27, 21, 24]
1.32[38, 100, 357, 181, 41, 27, 21, 24]
1.32[38, 100, 357, 181, 41, 27, 21, 24]
1.32[38, 100, 357, 181, 41, 27, 21, 24]
1.32[38, 100, 357, 181, 41, 27, 21, 24]
1.32[38, 100, 369, 183, 42, 25, 22, 26]
1.34[38, 100, 369, 183, 42, 25, 22, 26]
1.34[38, 100, 369, 183, 42, 25, 22, 26]
1.34[38, 100, 369, 183, 42, 25, 22, 26]
1.34[38, 100, 369, 183, 42, 25, 22, 26]
1.34[38, 100, 369, 183, 42, 25, 22, 26]
1.34[38, 100, 369, 183, 42, 25, 22, 26]
1.34[38, 100, 369, 183, 42, 25, 22, 26]
1.34[36, 108, 444, 158, 40, 26, 22, 26]
1.36[36, 108, 444, 158, 40, 26, 22, 26]
1.36[36, 108, 444, 158, 40, 26, 22, 26]
1.36[36, 108, 444, 158, 40, 26, 22, 26]
1.36[36, 108, 444, 158, 40, 26, 22, 26]
1.36[36, 108, 444, 158, 40, 26, 22, 26]
1.36[36, 108, 444, 158, 40, 26, 22, 26]
1.36[36, 108, 444, 158, 40, 26, 22, 26]
1.36[37, 95, 469, 172, 45, 26, 22, 26]
1.39[37, 95, 469, 172, 45, 26, 22, 26]
1.39[37, 95, 469, 172, 45, 26, 22, 26]
1.39[37, 95, 469, 172, 45, 26, 22, 26]
1.39[37, 95, 469, 172, 45, 26, 22, 26]
1.39[37, 95, 469, 172, 45, 26, 22, 26]
1.39[37, 95, 469, 172, 45, 26, 22, 26]
1.39[37, 95, 469, 172, 45, 26, 22, 26]
1.39[45, 121, 420, 170, 48, 27, 23, 26]
1.4[45, 121, 420, 170, 48, 27, 23, 26]
1.4[45, 121, 420, 170, 48, 27, 23, 26]
1.4[45, 121, 420, 170, 48, 27, 23, 26]
1.4[45, 121, 420, 170, 48, 27, 23, 26]
1.4[45, 121, 420, 170, 48, 27, 23, 26]
1.4[45, 121, 420, 170, 48, 27, 23, 26]
1.4[45, 121, 420, 170, 48, 27, 23, 26]
1.4[46, 122, 420, 147, 45, 27, 21, 24]
1.43[46, 122, 420, 147, 45, 27, 21, 24]
1.43[46, 122, 420, 147, 45, 27, 21, 24]
1.43[46, 122, 420, 147, 45, 27, 21, 24]
1.43[46, 122, 420, 147, 45, 27, 21, 24]
1.43[46, 122, 420, 147, 45, 27, 21, 24]
1.43[46, 122, 420, 147, 45, 27, 21, 24]
1.43[46, 122, 420, 147, 45, 27, 21, 24]
1.43[49, 124, 407, 152, 46, 31, 21, 25]
1.45[49, 124, 407, 152, 46, 31, 21, 25]
1.45[49, 124, 407, 152, 46, 31, 21, 25]
1.45[49, 124, 407, 152, 46, 31, 21, 25]
1.45[49, 124, 407, 152, 46, 31, 21, 25]
1.45[49, 124, 407, 152, 46, 31, 21, 25]
1.45[49, 124, 407, 152, 46, 31, 21, 25]
1.45[49, 124, 407, 152, 46, 31, 21, 25]
1.45[47, 120, 336, 153, 47, 30, 19, 25]
1.47[47, 120, 336, 153, 47, 30, 19, 25]
1.47[47, 120, 336, 153, 47, 30, 19, 25]
