1.57[44, 70, 308, 136, 44, 28, 22, 25]
1.57[44, 70, 308, 136, 44, 28, 22, 25]
1.57[46, 72, 343, 135, 42, 29, 22, 25]
1.59[46, 72, 343, 135, 42, 29, 22, 25]
1.59[46, 72, 343, 135, 42, 29, 22, 25]
1.59[46, 72, 343, 135, 42, 29, 22, 25]
1.59[46, 72, 343, 135, 42, 29, 22, 25]
1.59[46, 72, 343, 135, 42, 29, 22, 25]
1.59[46, 72, 343, 135, 42, 29, 22, 25]
1.59[46, 72, 343, 135, 42, 29, 22, 25]
1.59[47, 72, 328, 151, 47, 27, 20, 25]
1.61[47, 72, 328, 151, 47, 27, 20, 25]
1.61[47, 72, 328, 151, 47, 27, 20, 25]
1.61[47, 72, 328, 151, 47, 27, 20, 25]
1.61[47, 72, 328, 151, 47, 27, 20, 25]
1.61[47, 72, 328, 151, 47, 27, 20, 25]
1.61[47, 72, 328, 151, 47, 27, 20, 25]
1.61[47, 72, 328, 151, 47, 27, 20, 25]
1.61[45, 71, 333, 153, 50, 29, 22, 25]
1.63[45, 71, 333, 153, 50, 29, 22, 25]
1.63[45, 71, 333, 153, 50, 29, 22, 25]
1.63[45, 71, 333, 153, 50, 29, 22, 25]
1.63[45, 71, 333, 153, 50, 29, 22, 25]
1.63[45, 71, 333, 153, 50, 29, 22, 25]
1.63[45, 71, 333, 153, 50, 29, 22, 25]
1.63[45, 71, 333, 153, 50, 29, 22, 25]
1.63[42, 67, 321, 138, 48, 26, 21, 22]
1.65[42, 67, 321, 138, 48, 26, 21, 22]
1.65[42, 67, 321, 138, 48, 26, 21, 22]
1.65[42, 67, 321, 138, 48, 26, 21, 22]
1.65[42, 67, 321, 138, 48, 26, 21, 22]
1.65[42, 67, 321, 138, 48, 26, 21, 22]
1.65[42, 67, 321, 138, 48, 26, 21, 22]
1.65[42, 67, 321, 138, 48, 26, 21, 22]
1.65[42, 65, 250, 133, 48, 25, 21, 21]
1.66[42, 65, 250, 133, 48, 25, 21, 21]
1.66[42, 65, 250, 133, 48, 25, 21, 21]
1.66[42, 65, 250, 133, 48, 25, 21, 21]
1.66[42, 65, 250, 133, 48, 25, 21, 21]
1.66[42, 65, 250, 133, 48, 25, 21, 21]
1.66[42, 65, 250, 133, 48, 25, 21, 21]
1.66[42, 65, 250, 133, 48, 25, 21, 21]
1.66[53, 69, 207, 165, 58, 26, 24, 26]
1.69[53, 69, 207, 165, 58, 26, 24, 26]
1.69[53, 69, 207, 165, 58, 26, 24, 26]
1.69[53, 69, 207, 165, 58, 26, 24, 26]
1.69[53, 69, 207, 165, 58, 26, 24, 26]
1.69[53, 69, 207, 165, 58, 26, 24, 26]
1.69[53, 69, 207, 165, 58, 26, 24, 26]
1.69[53, 69, 207, 165, 58, 26, 24, 26]
1.69[51, 61, 180, 151, 55, 30, 24, 29]
1.71[51, 61, 180, 151, 55, 30, 24, 29]
1.71[51, 61, 180, 151, 55, 30, 24, 29]
1.71[51, 61, 180, 151, 55, 30, 24, 29]
1.71[51, 61, 180, 151, 55, 30, 24, 29]
1.71[51, 61, 180, 151, 55, 30, 24, 29]
1.71[51, 61, 180, 151, 55, 30, 24, 29]
1.71[51, 61, 180, 151, 55, 30, 24, 29]
1.71[51, 61, 211, 136, 50, 27, 21, 29]
1.72[51, 61, 211, 136, 50, 27, 21, 29]
1.72[51, 61, 211, 136, 50, 27, 21, 29]
1.72[51, 61, 211, 136, 50, 27, 21, 29]
1.72[51, 61, 211, 136, 50, 27, 21, 29]
1.72[51, 61, 211, 136, 50, 27, 21, 29]
1.72[51, 61, 211, 136, 50, 27, 21, 29]
1.72[51, 61, 211, 136, 50, 27, 21, 29]
1.72[59, 70, 202, 140, 56, 31, 25, 30]
